gene_ids,log2FoldChange
ENSG00000234646,-4.0313316955
HMGB3P10,-2.5480030136
LCN6,-2.948794269
HEMGN,-2.7121165737
ZBED2,-2.3944936151
MIR27A,-2.7733640864
LINC01863,-3.3765816501
LINC00092,-2.0757341078
ENSG00000267505,-2.187735095
TCTEX1D1,-2.2795026515
PACRG,-2.8350309568
TCTE1,-3.3206014785
CXCL2,-2.4800210824
LINC02154,-3.5080003124
OR52K3P,-2.3212966855
FIBIN,-2.171359043
ENSG00000260398,-2.3990824239
DHH,-2.0211517912
TOGARAM2,-2.3468624786
KCNIP1,-2.2328853966
TRAPPC3L,-2.0976396493
SLC5A9,-2.7936692918
FGF2,-2.1607531535
ENSG00000243384,-3.7877025055
SIGLEC17P,-2.061532074
SLC6A13,-2.7961459198
CYP3A7,-2.2813144855
LILRA5,-2.0605104939
ITIH5,-2.3222893708
ENSG00000259504,-2.6657012863
MYH11,-2.1788490146
TEKT3,-2.3342999108
CFAP53,-2.1290242617
RADIL,-2.3129839879
IL6,-2.8178659682
RNU6.955P,-4.1282891944
LINC01412,-2.4202803853
CNGA4,-2.9164178916
HAS1,-3.3961575235
ECEL1P2,-3.3655746016
AQP4,-3.2407552288
CFAP65,-3.0195491543
MFAP3L,-2.1252723019
FGFBP2,-3.1262639852
ENSG00000274624,-2.3613408614
BEND2,-3.2048385041
C9orf24,-3.2969635532
ANGPTL1,-2.4025947862
TTLL10,-2.6894462961
EDN1,-2.0463720448
LRRC18,-2.9877631822
ENSG00000275178,-2.6190562262
EGR1,-2.0457405629
AFF3,-2.5613797227
RGS22,-2.5744780206
WFIKKN2,-3.1515364539
HSPB3,-2.7120068094
C11orf88,-3.4194365169
ABCA3,-2.3424560472
TUBA4B,-3.1793262886
ADTRP,-2.2398866141
RSPH1,-2.47718947
RETN,-3.1582201275
ENSG00000230498,-2.3502798698
ENSG00000181123,-3.0874139787
ENSG00000279447,-2.0903808931
LINC01985,-2.9036968545
GUCY1A2,-2.023775536
CCDC170,-2.1976742855
ENSG00000205018,-2.0414842131
ZMYND10,-2.652870038
CADM3.AS1,-2.5327822948
ENSG00000279662,-2.6570905302
PADI4,-2.5494283538
VIT,-2.7616759111
SCGB1A1,-4.4173840371
ENSG00000266283,-2.292487602
VWFP1,-2.4707743137
LINC01645,-2.8911266849
FAM166B,-2.5739722716
DCSTAMP,-2.3880436887
ANGPTL7,-3.5782494047
DAO,-2.5553373734
LINC00844,-3.2925425033
MS4A2,-2.2466742517
PTGDS,-2.016579984
TCTEX1D4,-2.2999640354
ACSBG1,-2.0784857947
SEC14L6,-2.3853749123
LIM2,-3.313465733
MT1M,-2.7519898187
PCDH15,-3.3703752082
ENSG00000280255,-2.4237536382
NTRK3,-2.1531420968
CFAP77,-3.2099713724
SAXO2,-2.4933194898
PGM5,-2.0116656989
CFAP73,-2.6971867947
VWA3B,-2.7123426367
OGN,-2.7725984567
SOCS2,-2.008497053
LINC01616,-4.0333840241
LRRC71,-3.137872534
C5orf64,-2.2016072897
ART4,-2.4450766122
TPSAB1,-2.0699527518
ENSG00000237413,-3.2967852185
ENSG00000254951,-3.3967357868
WDR63,-2.3984404394
ENSG00000236013,-3.0002488508
FAM216B,-3.3891839794
NTM,-2.1242060841
TTC16,-2.1292082828
ENSG00000214708,-2.0537642634
CRTAC1,-2.8427775242
EXD1,-2.3648731542
ENSG00000267207,-2.4608484938
DYNLRB2,-2.7099458319
C22orf15,-2.6514376399
ENSG00000235399,-2.8736868326
KLF17,-2.0397240019
CFAP61,-2.4950695649
FAM92B,-2.8797789168
SFRP5,-3.3186160305
VWC2,-2.7098561988
ENSG00000225792,-2.0360972404
CA3,-2.3298365331
NIM1K,-2.326995444
ENSG00000250961,-2.9756262071
LINC01165,-2.5549461447
AGAP11,-2.3025584429
ENSG00000257604,-3.0819124049
SBSPON,-2.3091193545
ENSG00000250410,-2.221118252
SNTN,-3.0490469923
ENSG00000250041,-2.2527048724
PARAL1,-3.0676954756
RSPO2,-2.9867960418
LIPN,-2.6849443954
SEMA6D,-2.1888627674
RNU6.917P,-2.577966571
EFHB,-2.2715872746
C1orf87,-3.5540516573
ENSG00000232618,-2.3579104698
ENSG00000226822,-2.167877773
TMEM132C,-3.1385996153
PRSS35,-2.2912430256
C1orf194,-2.9931114554
TRGV6,-2.3429250204
HBG2,-2.4955678245
DUOXA1,-2.250482314
ENSG00000224721,-2.7222455468
FCGR3B,-2.4336444987
CACNA2D2,-2.7041756553
GPC3,-2.3306197024
ANKRD29,-2.2297098956
KCNE1B,-2.9033656445
ENSG00000273650,-2.3842302891
ENSG00000244255,-2.4726206778
ENSG00000247311,-2.65394839
ENSG00000270076,-2.4324490563
MME,-2.4304630348
DNAI2,-3.1517485994
ENSG00000280323,-3.2561882667
EFCAB12,-2.131792955
EFCAB1,-2.9859321871
ENSG00000255363,-2.4644852573
ENSG00000236054,-3.489470895
PCYT1B,-2.3665911631
KL,-2.3027699617
CATSPERD,-3.3504958872
KCNJ5,-2.0641868104
LINC01765,-3.4080446952
ENSG00000279137,-2.598677605
GPR17,-2.2796263537
ENSG00000278971,-3.10637415
KCNE1,-2.0032452615
C1orf189,-2.7563315631
ENSG00000249364,-2.6276079
ANKRD66,-3.3075392053
ENSG00000276170,-2.572608887
CNKSR2,-2.0657000487
ENSG00000249706,-2.1371587322
ALOX15,-3.1662977388
ENSG00000204666,-2.4892074672
ACOXL,-2.0969145215
HSD17B6,-2.4327090741
RASGRF1,-2.5524498923
PNMA8C,-2.6669338941
RSPO4,-2.5178908349
NEK5,-2.0306766356
CYP4B1,-2.9167699493
CCDC54,-2.1338201401
LY6G6E,-3.6045842158
CACNA1S,-3.4223553428
SPATA4,-2.6488129549
BEND3P2,-2.8561783514
TPSB2,-2.1707636405
NR4A3,-2.3265365739
AVPR2,-2.0848604981
STAC,-2.1095013874
WDR38,-3.0747563692
CFAP43,-2.3526471295
CAMP,-2.6590080805
ENSG00000224525,-3.2697937401
ENSG00000268926,-2.9209542394
ENSG00000231057,-2.4763860204
PGM5.AS1,-2.5834764179
TMEM190,-3.1696913392
TMEM232,-2.3544829618
ST13P20,-2.7657845466
DNAAF1,-2.397072076
RSPH4A,-2.5010229919
DNAH10,-2.2233655642
ENSG00000234754,-2.6006957766
TEKT1,-3.2863027471
ENSG00000279526,-2.3905890557
CHIAP2,-4.2324412448
SYNDIG1L,-2.6051077653
ENSG00000258334,-2.5636390221
DNAH9,-3.2407193301
LINC00211,-2.3296174335
MYO7B,-2.2373341743
ENSG00000260861,-2.4893424322
FOLR3,-3.2508096831
MGAT3.AS1,-2.8830794698
OR7E36P,-3.1772218771
COLGALT2,-2.1673078846
CCL24,-2.5325801777
LINC02265,-2.488024807
ENSG00000255260,-2.5918200138
BMPER,-2.4778311019
MOGAT1,-2.769259762
DCDC2B,-2.3298077937
ROPN1L,-2.5374307338
F11,-3.2401113979
LY6G6F,-3.9335360802
PGLYRP1,-2.3986338362
HHIP,-3.0419619061
SCN2B,-2.0663692744
L1TD1,-2.0164014142
MT1JP,-3.1074123212
PCOLCE2,-2.3227109636
DTHD1,-2.4506177782
CFAP206,-2.1830019509
TCEAL2,-2.7182567091
ENSG00000276772,-2.261353097
GSTA3,-3.1726629771
ECT2L,-2.461503404
ERICH3,-3.2276482275
ENSG00000151303,-2.0515628654
C11orf97,-3.5431432891
TEKT4,-2.5927446365
SFTPA1,-3.0725242259
MORN5,-3.1025802926
ENSG00000226871,-2.1661793166
C7,-2.195933519
CNTFR,-2.7964681782
RBP2,-2.9358505657
SLITRK2,-2.681903223
ENSG00000267328,-2.6378000435
LINC01031,-2.1707864908
ENSG00000236164,-3.2816193626
SEMA6A.AS2,-2.318834945
IL1RL1,-2.8493909663
LRRC37A14P,-2.066989594
RSPH10B2,-2.3814545257
KIAA0408,-2.5203688553
ENSG00000255191,-2.3514756614
DYDC2,-2.4811950666
PGM5P4,-2.4230958224
ENSG00000261026,-2.4234736382
DRC1,-2.6829337389
RSPH10B,-2.0549681182
GSG1L,-2.7232312021
C6,-2.8122464384
HHATL.AS1,-3.0302146318
DNAI1,-2.6965337454
KCNK3,-2.3334850204
ZNF474,-2.0492898412
CTSG,-2.2799223187
TTC29,-2.9863216482
PPP1R42,-2.6593469477
C1orf158,-3.3359555388
LINC01267,-2.3674840309
ENSG00000267122,-2.0421014985
LINC01070,-3.8423790487
CABCOCO1,-2.3143961191
CYP17A1,-2.0880754969
ENSG00000239268,-3.2329525968
HYAL1,-2.0285723262
CCDC17,-2.1394942267
ENKUR,-2.2299761438
VWA8.AS1,-2.1186574974
ENSG00000231621,-2.5757905159
MED28P8,-3.6939398588
LINC02570,-3.5304321268
CYP1A2,-3.9472265189
ENSG00000276850,-2.6591160357
MYRF,-2.070729071
RXRG,-2.6159747762
TMEM212,-3.2734224595
C11orf91,-2.0386072195
SCARA5,-2.7006755792
ENSG00000249610,-2.6086027551
SYN2,-2.4035186029
MROH9,-2.9400464111
FAM183A,-2.432981799
ENSG00000248466,-2.1235812886
SSTR1,-2.4357012083
ENSG00000255147,-2.9472849897
ENSG00000253821,-2.8642138557
CDHR4,-2.7915301995
SFTPA2,-2.9014337093
PCARE,-2.9819764987
PIH1D3,-3.1112137283
CCDC178,-2.3381961852
SFTPD,-2.503793395
FAM180B,-2.3731143399
ENSG00000234763,-3.3099517653
STOML3,-3.0202819989
SLC22A10,-2.5229842693
ADGB,-2.9803112561
AKAP14,-2.9518707234
AGTR2,-3.3090722123
NXF3,-2.5511569753
ANXA8L1,-2.6924645315
LRRK2,-2.2064114933
HNRNPA1P33,-2.3844850895
LINC02623,-2.304857389
MYOCD,-2.07771664
CHRM2,-3.5031123847
LEFTY2,-2.2120352284
CAPSL,-2.9171073258
CMA1,-2.1967109587
C20orf85,-3.3242321662
ENSG00000228997,-2.3196344382
AGBL1,-3.2523856991
ENSG00000224479,-2.06803668
ENSG00000254192,-2.0563583604
BDNF,-2.2756260563
CFAP46,-2.2923336724
MIR23A,-2.2479434699
C6orf118,-2.995403553
ENSG00000259761,-3.1118573495
SEL1L2,-2.6294264221
FGF10.AS1,-3.3576274665
C2orf73,-2.3482736451
CYP2F1,-3.0472895344
ADRA1D,-2.0541708779
ENSG00000249453,-3.1150115973
P3H2,-2.0016350531
PGM5P4.AS1,-2.1689310399
ENSG00000232188,-3.2503616269
ENSG00000253507,-3.6916970402
C16orf78,-2.7824025736
SPEF1,-2.004100375
STRADBP1,-2.560718189
RN7SL475P,-4.06023312
LYPD2,-3.0231934905
MAS1LP1,-2.5752870353
ENSG00000231536,-2.4763713666
ADAMTS9.AS1,-2.2244502082
GGTLC3,-2.4876363355
FAM189A1,-2.1551920252
ENSG00000265799,-2.267794333
ENSG00000249984,-2.4999538766
DUSP27,-2.8889591445
DRC7,-2.2874567803
NAV2.AS2,-2.5967594088
ENSG00000261003,-2.0818556995
SUSD2,-2.2850726609
LINC01513,-2.6669574498
GIMAP3P,-2.1343315182
PACRG.AS1,-2.4607362798
BTNL3,-3.3145792248
SRGAP3.AS2,-3.2834897741
ENSG00000259754,-3.5727047601
TMEM139,-2.0445374387
LPL,-2.0624837881
PROK2,-2.1575274671
PEBP4,-2.6820671644
HBD,-2.3585688765
TEKT2,-2.1954913914
C3orf86,-2.0587718634
GATA6.AS1,-2.055471813
ENSG00000175967,-2.5219620062
ENSG00000231698,-4.3223344736
ENSG00000262890,-3.0087537811
OR14L1P,-2.2051664896
RD3,-2.0403619555
ENSG00000269091,-2.0212318621
ENSG00000224228,-2.5654458347
ENSG00000274331,-2.8737760108
MAP3K19,-2.3730005248
RSPH14,-2.0198642927
ENSG00000278931,-2.0757684443
APOBEC4,-2.7711264048
C5orf49,-2.0093650772
UMODL1.AS1,-2.3771063501
ENSG00000277639,-2.2281810092
LINC01827,-2.1928836423
LINC01779,-2.2910832364
RPL23AP32,-2.139299498
SLC46A2,-2.1989977579
MIR34C,-3.227624386
PACRG.AS3,-3.4833572189
SPATS1,-3.4266348666
HYDIN,-2.2121725427
TRHDE,-2.628138671
RNF182,-2.0216436765
ENSG00000228027,-3.5199045064
ARMC4,-2.1681134485
DYDC1,-2.592593576
MIR4717,-3.0492102409
ENSG00000229616,-2.9133914085
ENSG00000253288,-2.8038334346
SERPINA2,-3.2442976276
LHFPL3.AS2,-2.4427038242
F11.AS1,-2.4613209748
SCN1A,-2.1380597193
CPB2,-2.9306088215
DEFA3,-3.6347679619
CCDC33,-2.4757487511
ENSG00000258752,-2.5885217879
MAS1L,-2.4599893476
ENSG00000267774,-2.8954222936
PPP1R17,-2.8053050044
PRPH,-2.0003995927
LINC00443,-2.5256889595
CFAP74,-2.1275228052
ENSG00000249923,-2.1111608922
CCBE1,-2.0601131974
FAM71A,-3.7183203448
CCDC60,-2.3850089857
ENSG00000264514,-2.063166347
CNTNAP3P1,-2.394127356
VWA3A,-2.303256276
ENSG00000232057,-2.5073249276
PF4,-2.2652821162
CFAP100,-2.2514364826
ENSG00000234022,-2.4708163499
ENSG00000225936,-2.1101823417
PLPPR5,-2.5208748446
ENSG00000275826,-4.5277773108
KIAA2012,-2.3891500316
ERBB4,-2.0059571126
ENSG00000267299,-2.1394271788
LINC01927,-2.2765100544
ENSG00000250978,-2.4555683761
ZBTB16,-2.2119915312
MIR30C2,-2.3099033622
ENSG00000249695,-2.0963736144
ENSG00000254089,-3.4026770186
KCNA10,-2.5114750845
ENSG00000236341,-3.2696634297
WNT7A,-2.5342277016
LINC02552,-2.6374002992
AWAT2,-2.5357210727
LMNTD1,-2.7175171633
EDN3,-3.1857498727
ENSG00000273923,-2.3291470494
ENSG00000241720,-2.4252814782
ENSG00000275678,-3.1044659589
GAS2L2,-2.1344968327
DNAH12,-2.1965161384
TRPM1,-2.3876351313
ENSG00000255027,-2.6099764269
HELT,-3.4105066274
MS4A8,-2.6404387454
CFAP299,-2.3279627063
ANKRD34C,-2.8363977815
CWH43,-2.9186441321
SERPINA9,-2.4525460458
ENSG00000259094,-3.2130945675
ENSG00000277350,-3.1602671826
RXFP2,-2.9461740945
ENSG00000275676,-3.3293347698
LINC02346,-2.8777872807
RPL31P40,-2.1953066317
ADCY8,-3.4116088977
INSC,-2.0555851097
ENSG00000276422,-3.3049897369
STMND1,-2.1588936273
PLA2G1B,-2.3541381706
MIR34B,-3.5152806081
LINC01738,-3.1140569
RNU5B.3P,-2.6732830086
ENSG00000273877,-2.5205527966
ENSG00000254883,-3.2473046423
ENSG00000254092,-2.3635119265
ENSG00000262950,-2.7342704427
ENSG00000276127,-2.3518186951
ENSG00000199899,-2.2346045371
IMPA1P1,-2.520463031
TCEAL6,-2.1209045496
LINC01571,-3.0421505173
ENSG00000279686,-2.5161420927
SPAG6,-2.2726226092
ENSG00000227307,-2.6099778926
TRGJP2,-2.3781664188
ENSG00000237926,-2.013811472
RBP4,-2.0344477765
LHFPL3,-2.3054205739
ENSG00000258234,-2.1719756011
ENSG00000235140,-3.0840398231
TRIM71,-2.267690972
ENSG00000225342,-2.0515115924
CST5,-2.1097074186
CDH19,-2.2257823595
WFDC6,-2.9133848537
LINC01168,-2.7514863005
KRT27,-2.0116083026
ENSG00000230631,-2.2987131419
TNNT3,-2.026672985
ENSG00000234436,-2.8915468942
ENSG00000249621,-2.9067482885
EPPIN,-2.3863359984
ENSG00000226337,-2.4706286632
CDHR3,-2.0115376146
OR6K4P,-3.6665481692
EPPIN.WFDC6,-2.8882682494
ABCC13,-2.1586664667
LINC01028,-4.2356539848
ZBBX,-2.3126281682
TBC1D26,-2.3850024195
C8B,-2.5692625514
ENSG00000231505,-2.165187101
KRT1,-2.0599843929
LDLRAD1,-2.000697556
ENSG00000236495,-2.4784572803
C1orf141,-2.998358509
CEACAM8,-2.5684344327
ENSG00000233002,-3.0489326237
ENSG00000279737,-3.0546936505
AADAC,-2.1652362695
G6PC2,-2.6101980116
MYH1,-2.1316844976
ADH1A,-2.0759235474
ENSG00000234117,-2.1689257176
ENSG00000224276,-2.0345238598
NTNG1,-2.0185333718
ENSG00000236476,-2.6162570993
ENSG00000225056,-2.2208713148
ENSG00000273760,-2.2435204953
ENSG00000236452,-2.3988927937
ENSG00000257281,-2.471980949
TSPAN19,-2.5300264744
ENSG00000233068,-2.3512609964
LINC01169,-2.0995645462
OR7E11P,-2.2310332503
CRH,-3.0340140819
BMP15,-2.6248806867
ENSG00000257817,-2.1360142394
ENSG00000279965,-2.1954694276
MAG,-2.1561854266
RNU6ATAC40P,-2.0710197223
LPA,-2.207290574
ENSG00000267275,-2.152254078
SLC27A6,-2.4595646099
ADGRG4,-2.7744438966
ENSG00000251325,-3.886552321
ENSG00000260951,-2.7636031743
ENSG00000256609,-2.4348424546
ACSM2A,-2.2638834622
ENSG00000234638,-2.1624592681
ENSG00000272855,-2.0492735198
LINC02471,-2.3474421957
ENSG00000223991,-2.2014578312
ADGRA1,-2.4987074636
WIF1,-2.4228624783
TRIM58,-2.0017762781
ENSG00000233691,-2.4820665792
ENSG00000254254,-2.2387185659
MIR596,-2.3441537137
ST13P2,-2.1074920961
ENSG00000258699,-2.3094898663
SLCO1A2,-2.5383802509
MYO16.AS1,-2.4040357889
GDF2,-3.882339278
ANKUB1,-2.0159508613
ENSG00000261193,-2.3546616701
CACNG6,-2.2618748586
LINC01908,-2.801744529
ENSG00000235584,-2.4588550821
LINC02660,-2.8271686514
FRMPD4,-2.128128737
PTPRT,-2.0738565057
ENSG00000255133,-2.3244061338
ENSG00000277526,-2.5088969403
TEX49,-2.1037528438
ENSG00000260071,-2.6727138105
FABP12,-2.5281004022
ENSG00000250431,-2.9420416246
LINC01982,-2.4273639164
SH3GL2,-2.1894927972
CRB3P1,-2.7001384648
IHH,-2.1329441174
ENSG00000279663,-2.1396095235
OR2W3,-2.1849691692
LRRC74B,-2.0895894143
RNU6.967P,-3.7089700861
ENSG00000233884,-2.7165306433
ENSG00000232451,-2.2850317475
CHST9,-2.2827604307
LINC02299,-3.0692177578
ENSG00000235743,-2.0497251351
LINC01166,-2.4584960586
PKNOX2.AS1,-2.2400707306
ENSG00000258084,-2.5476058942
ENSG00000259285,-2.232985978
HBZ,-2.4767728576
ENSG00000252112,-3.5136066409
LHFPL3.AS1,-2.1175543803
ENSG00000235126,-2.2961451284
KRT73,-2.0313184579
ENSG00000249201,-2.7173253095
ENSG00000274892,-2.107380725
ENSG00000226398,-2.0815838384
C18orf63,-2.1464021911
KRT4,-2.0697172082
CHIAP1,-2.4416234667
ENSG00000236129,-3.7948035958
NIFKP8,-2.2885898417
LINC00165,-2.4891786823
ENSG00000250969,-2.0688739536
FSHR,-2.0963147981
DEFA4,-2.6282934078
FAM181A.AS1,-2.1173851595
ENSG00000233936,-2.0776713646
RNU5E.8P,-3.4287867737
ENSG00000275944,-2.0182476027
ENSG00000226868,-2.7344315286
ENSG00000223436,-2.007696937
ENSG00000270981,-2.1276176275
PRLH,-2.2379664939
MGAT4D,-2.2188447246
ENSG00000270513,-2.1031677274
DGKK,-2.0716648628
ENSG00000264790,-2.7344173533
ENSG00000278484,-2.233503562
LINC01945,-3.3062201578
TRGJP1,-2.2819417917
ENSG00000226594,-2.7584914154
RN7SKP161,-2.081130822
SILC1,-2.0006591787
ENSG00000248349,-2.8328869973
ENSG00000274330,-2.0581054674
QRFPR,-2.1860828072
ENSG00000230739,-2.4345948188
ENSG00000258422,-2.01040888
LINC02231,-2.429434968
RGR,-2.1737658609
ENSG00000281160,-2.6034385622
LINC02512,-2.1690706681
GXYLT1P4,-2.2017198984
CYP1A1,-2.7878404556
CABP5,-2.6766769192
ENSG00000261257,-2.1385588107
ENSG00000280707,-2.3195142235
RNU6.1181P,-2.6323629095
ENSG00000267373,-2.0216792022
MEF2C.AS2,-2.1624714457
GABRA4,-2.4832547157
SPATA19,-2.5621414117
ENSG00000228648,-2.1070151277
ENSG00000250137,-2.0923768993
RHOXF1P1,-2.1915808251
DUXA,-2.4175358151
ENSG00000259609,-2.316161001
ENSG00000271399,-2.1385916818
C10orf53,-2.1596682602
ENSG00000234132,-2.2301391654
HSPD1P21,-2.1558526348
ENSG00000177725,-2.2609558715
ENSG00000270593,-2.2889314236
SLC22A8,-2.3589605562
ENSG00000271475,-2.1629937144
KLK3,-2.8101705793
LINC02360,-2.3652069073
OR10A3,-2.2152667535
ENSG00000263450,-2.1604693537
GYPB,-2.5350076798
ENSG00000237606,-2.0989065588
ENSG00000261472,-2.1245371623
ENSG00000237477,-2.467425647
ENSG00000260166,-2.3398939815
LINC01785,-3.0244901025
ENSG00000280091,-2.0263654724
OR6N1,-2.9186736459
ENSG00000262995,-2.6282455121
ENSG00000236403,-2.1544573162
ENSG00000268566,-2.8441266079
RBMY1KP,-3.0920230675
C1DP2,-2.0075789881
ENSG00000259636,-2.3570781865
ENSG00000225391,-2.3864047453
ENSG00000227556,-2.4566475838
ENSG00000250538,-2.1147084744
ENSG00000232135,-2.0624735504
ENSG00000257165,-2.1817706467
ENSG00000249106,-2.414413105
ENSG00000279305,-2.0511661602
RNU6.1140P,-2.3005432746
LINC02213,-2.2519062429
LINC02330,-2.6848533056
ENSG00000227537,-2.6004592922
ENSG00000263611,-2.0085780806
ENSG00000271758,-2.5970410432
ENSG00000259730,-2.6588049535
ENSG00000258115,-2.458297929
SRY,-2.2451265883
ENSG00000256181,-2.2342644054
RNU6.103P,-2.2437927936
CARTPT,-2.2751751967
ENSG00000235862,-2.504984557
CFC1,-2.063384297
ENSG00000229311,-2.819738324
ENSG00000253805,-2.0892689552
ENSG00000229042,-2.0985171274
ENSG00000225612,-2.3890869648
HBG1,-2.5446618955
ENSG00000264643,-2.0535896844
ENSG00000231140,-2.0495982939
ENSG00000242816,-2.6020786838
